DescAlmacenStock;Proveedor;DMarca;DFamil_N1;DFamil_N2;DFamil_N3;DFamil_N4;DFamil_N5;LVenta;Codigo_Anterior;Cod.Artículo;Artículo;RefProv;PendRecibir;Stock;StockDisp;PendServir;PRec+Stock+Disp+PServ;SumaStocks0;PrecioAdq_Artic;PrecioInvent;PVP_artic;Oferta_Compra;Oferta_Venta;PVPanterior;%MB-Stock;%MB-Stock-Oferta;UltFechaAlbCompra;UltFechaAlbVenta;ArticActivo;Obsoleto;Comprar_Stock;Comprar_Cliente;Clasificación;Ean13;Fijo_Vendedor;Val Stock x PrecioAdq_Artic;Val Stock x PrecioInvent;Val Stock x PVP_Artic
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00010 - Espejos; -;Mueble Auxiliar;;03893013012458;ESPEJO IBRO DE MADERA 105 X 200 CM D0300027MM45;D0300027MM45;0;0;-1;0;-1;No;"196,75";"192,82";399;;;;"0,415257644110276";"0,415257644110276";17/09/2025;17/09/2025;S;N;S;S;VENDER;8433840927572;"2,66";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00056 - Auxiliares;00001 - Mueble Auxiliar;00019 - Comodas; -;Mueble Auxiliar;;03893013012610;COMODA ONIX 3 CON CAJONES DE CHAPA DE NOGAL CON ACABADO OSCURO 100 X 78 CM FSC MIX CREDIT M0400027MM41;M0400027MM41;0;1;1;0;2;No;"428,65";"420,08";869;;;;"0,415078481012658";"0,415078481012658";14/01/2026;15/12/2025;S;N;S;S;VENDER;8433840969152;"5,79";"428,65";"420,08";869
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00001 - Sillas; -;Asientos;;03893013010180;SILLA GRANITE DE CHENILLA VERDE Y MADERA MACIZA DE FRESNO CON ACABADO NOGAL FSC 100% C0100209CC19;C0100209CC19;0;1;1;0;2;No;"162,16";"158,44";329;;;;"0,417287537993921";"0,417287537993921";21/01/2026;24/12/2025;S;N;S;S;VENDER;8433840973326;"2,19";"162,16";"158,44";329
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00001 - Sillas; -;Asientos;;03893013012911;SILLA YANET DE CUERDA NEGRO Y PATAS DE ACERO GALVANIZADO CC5117J01;CC5117J01;0;1;1;0;2;No;"53,86";"57,2";"108,94";;;;"0,364677804295943";"0,364677804295943";30/04/2025;08/05/2025;S;N;S;S;VENDER;8433840583457;"0,72";"53,86";"57,2";"108,94"
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;03893013010189;SOFA GALA 4 PLAZAS CON CHAISE LONGUE IZQUIERDO BEIGE 300 CM S821_40_SE12;S821_40_SE12;0;1;1;0;2;No;"1247,97";"1189,94";"2531,06";;;;"0,431136598895324";"0,431136598895324";28/01/2026;27/10/2025;S;N;S;S;VENDER;8433840828183;"16,86";"1247,97";"1189,94";"2531,06"
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;03893013010191;SOFA SINGA 3 PLAZAS CHAISE LONGUE IZQUIERDO CABECERO RECLINABLE ASIENTO EXTENSIBLE BEIGE 2 S800_41_SO12;S800_41_SO12;0;1;0;0;1;No;"986,01";"940,73";2000;;;;"0,43085835";"0,43085835";03/12/2025;10/12/2025;S;N;S;S;VENDER;8433840742595;"13,32";"986,01";"940,73";2000
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;03893013013204;SOFA MODULAR MARTINA 3 PLAZAS DE CHENILLA CON CHAISE LONGUE IZQUIERDO CRUDO 287 CM S84341NR39;S84341NR39;0;0;-1;0;-1;No;"951,99";"932,95";1930;;;;"0,415093523316062";"0,415093523316062";17/09/2025;18/09/2025;S;N;S;S;VENDER;8433840974132;"12,86";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;03893013014258;SOFA CAMA LAIRA 3 PLAZAS DE CHENILLA CON CHAISE LONGUE DERECHA CRUDO 246 CM FSC MIX CREDIT S00037LG39;S00037LG39;0;1;1;0;2;No;"887,35";"838,06";"1904,8";;;;"0,467633032339353";"0,467633032339353";25/02/2025;02/04/2025;S;N;S;S;VENDER;;"11,99";"887,35";"838,06";"1904,8"
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;03893013014446;MODULO SOFA MARTINA 1 PLAZA TEJIDO PERSONALIZADO A NORDIC PIEDRA S843M90PERA;S843M90PERA;0;0;-1;0;-1;No;"290,3";"284,49";899;;;;"0,617093548387097";"0,617093548387097";05/11/2025;11/12/2025;S;N;S;S;VENDER;;"6,79";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00005 - Taburetes; -;Asientos;;03893013013312;TABURETE KONNA BEIGE Y PATAS DE MADERA MACIZA DE FRESNO ACABADO OSCURO 65 CM C06004KY12;C06004KY12;0;0;-4;0;-4;No;"92,99";"91,13";"188,04";;;;"0,413596575196767";"0,413596575196767";27/10/2025;13/12/2025;S;N;S;S;VENDER;8433840962047;"1,26";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00005 - Taburetes; -;Asientos;;03893013015611;TABURETE GRANITE DE CHENILLA TERRACOTA Y MADERA MACIZA DE FRESNO CON ACABADO TONO NATURAL  C00184FA59;C00184FA59;0;0;-2;0;-2;No;"201,85";"197,81";409;;;;"0,414791931540342";"0,414791931540342";27/10/2025;31/10/2025;S;N;S;S;VENDER;8447305050170;"2,72";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00057 - Asientos;00002 - Sofás;00006 - Puffs y reposapiés; -;Asientos;;03893013013380;REPOSAPIES DE EXTERIOR AMEL DE MADERA MACIZA DE ACACIA FSC 100% J2200001MM43;J2200001MM43;0;1;1;0;2;No;"24,38";"22,57";"52,92";;;;"0,483943688586546";"0,483943688586546";08/07/2025;30/04/2025;S;N;S;S;VENDER;8433840780962;"0,34";"24,38";"22,57";"52,92"
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00058 - Terraza y Jardín;00001 - Terraza y Jardin;00010 - Sillas; -;Terraza y Jardín;;03893013013696;SILLA APILABLE NINA DE MADERA MACIZA DE ACACIA Y CUERDA BEIGE FSC 100% CC0555S12;CC0555S12;0;1;1;0;2;No;"98,09";"115,58";"198,77";;;;"0,296413945766464";"0,296413945766464";27/10/2025;17/10/2025;S;N;S;S;VENDER;8433840451329;"1,33";"98,09";"115,58";"198,77"
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00058 - Terraza y Jardín;00001 - Terraza y Jardin;00013 - Sofa; -;Terraza y Jardín;;03893013015525;SOFA AMBRA DE 3 PLAZAS DE MADERA MACIZA DE ACACIA CON ACABADO CLARO 249 CM FSC 100% S00045MA87;S00045MA87;0;1;1;0;2;No;"936,68";"917,95";1899;;;;"0,415102948920484";"0,415102948920484";13/11/2025;15/10/2025;S;N;S;S;VENDER;8433840979168;"12,65";"936,68";"917,95";1899
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00059 - Descanso;00001 - Colchonería;00009 - Canapes; -;Descanso;;03893013013825;CANAPE ABATIBLE MATTERS BEIGE PARA COLCHON DE 150 X 190 CM D082VA12;D082VA12;0;0;-1;0;-1;No;"359,48";"352,29";729;;"656,1";729;"0,415266255144033";"0,350295839048925";27/10/2025;02/02/2026;S;N;S;S;VENDER;8433840487489;"4,86";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00060 - Iluminacion;00009 - Hiper;00001 - Lampara; -;Iluminación;;03893013010110;LAMPARA DE TECHO MAUDE DE ACERO CON ACABADO NEGRO AA3882R01;AA3882R01;0;0;-3;0;-3;No;"27,22";"25,7";"54,99";;;;"0,434497181305692";"0,434497181305692";03/01/2025;;S;N;S;S;VENDER;8433840526621;"0,39";0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00060 - Iluminacion;00009 - Hiper;00001 - Lampara; -;Iluminación;;03893013010113;LAMPARA DE TECHO VITRI DE CRISTAL MARRON Ø 40 CM L0100081CC03;L0100081CC03;0;0;-1;0;-1;No;"108,3";"102,28";219;;;;"0,434891324200913";"0,434891324200913";07/11/2024;13/01/2026;S;N;S;S;VENDER;8433840921754;;0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00060 - Iluminacion;00009 - Hiper;00001 - Lampara; -;Iluminación;;03893013010114;LAMPARA DE TECHO VITRI DE CRISTAL VERDE Ø 40 CM L0100081CC06;L0100081CC06;0;0;-1;0;-1;No;"108,3";"102,28";219;;;;"0,434891324200913";"0,434891324200913";07/11/2024;13/01/2026;S;N;S;S;VENDER;8433840968803;;0;0;0
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00001 - Muebles;00060 - Iluminacion;00009 - Hiper;00001 - Lampara; -;Iluminación;;03893013010317;LAMPARA DE TECHO INDA DE METAL CON ACABADO NEGRO Ø 30 CM L0100082MM01;L0100082MM01;0;1;1;0;2;No;"44,23";"43,18";"89,99";;;;"0,419404378264252";"0,419404378264252";11/12/2025;13/01/2026;S;N;S;S;VENDER;8433840940182;"0,6";"44,23";"43,18";"89,99"
ALMACEN REPARACIONES;"JULIA GROUP FURNITURE SOLUTIONS, S.L.";KAVE HOME;00003 - Cocinas;00001 - Baño;00001 - Mobiliario;00004 - Modulos y Encimeras; -;Baño;;03893013015284;MUEBLE DE BAÑO SALAYA DE MADERA CONTRACHAPADA DE FRESNO CON ACABADO LACADO BEIGE 90 X 45CM M0800012MM05;M0800012MM05;0;0;-1;0;-1;No;"176,9";"173,36";359;;;;"0,415694707520891";"0,415694707520891";27/10/2025;31/10/2025;S;N;S;S;VENDER;8433840965611;"2,4";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;BALI;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;01137001012449;"SOFA 3PZ.CON 3 ASIENTOS 250 CM BALI SERIE 6 BALI05+BALI04+BALI05,#ACABADO EN TELA OASIS 76";SERIE 6 BALI05+BALI04+BALI05;0;0;-1;0;-1;No;"949,44";"908,16";"1922,58";;;;"0,428438036388603";"0,428438036388603";05/12/2025;05/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;BALI;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;;01137001012450;"CHAISELONGUE 275 CM. IZQDA. BALI SERIE 2,#ACABADO EN TELA AURORA 1";SERIE 2;0;0;-1;0;-1;No;"802,47";"767,58";"1619,42";;;;"0,426478739301725";"0,426478739301725";19/12/2025;02/02/2026;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;DAURO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6257011;04437001010304;"SOFA 3 PLAZAS DAURO T.OFERTA,#ACABADO EN TELA LYRA 15";T.OFERTA;0;0;-1;0;-1;No;"289,8";"277,2";"584,44";;;;"0,426096776401341";"0,426096776401341";02/02/2026;07/02/2026;S;N;S;S;VENDER;;"1,94";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;DAURO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6257012;04437001010294;"SOFA 2 PLAZAS DAURO T.OFERTA,#ACABADO EN TELA LYRA 8";T.OFERTA;0;0;-1;0;-1;No;"256,68";"245,52";"517,65";;;;"0,426100260793973";"0,426100260793973";12/08/2025;21/08/2025;S;N;S;S;VENDER;;"1,72";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;DAURO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6308203;01137001012438;"SOFA 3 PLAZAS 202 CM DAURO GRUPO 2,#ACABADO EN TELA GALIA TIERRA";GRUPO 2;0;0;-2;0;-2;No;"340,17";"325,38";"688,95";;;;"0,428536468539081";"0,428536468539081";03/12/2025;10/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;DAURO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;04437001010065;"CONJUNTO SOFA 3+2 PLAZAS DA02+DA03 DAURO SERIE 5,#ACABADO EN TELA MARINA 102";SERIE 5;0;0;-1;0;-1;No;"756,24";"694,43";"1525,11";;;;"0,449049380044718";"0,449049380044718";17/01/2024;18/01/2024;S;N;S;S;VENDER;;"5,06";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;DAURO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;04437001010111;"CONJUNTO SOFA 3+2 PLAZAS DA02+DA03 DAURO SERIE 5,#ACABADO EN TELA MARINA 114";SERIE 5;0;0;-1;0;-1;No;"756,24";"723,36";"1525,11";;;;"0,426096740562976";"0,426096740562976";29/01/2025;04/02/2025;S;N;S;S;VENDER;;"5,06";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;FRAN;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;6257016;04437001010166;"SILLON RELAX FRAN T.OFERTA,#ACABADO EN TELA LYRA 5";T.OFERTA;0;0;-1;0;-1;No;"173,88";"166,32";"350,66";;;;"0,426090229852279";"0,426090229852279";28/12/2024;18/01/2025;S;N;N;N;BAJA ROTACION;;"1,16";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;FRAN;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;6257016;04437001010203;"SILLON RELAX FRAN T.OFERTA,#ACABADO EN TELA TENZA 16";T.OFERTA;0;0;-1;0;-1;No;"173,88";"166,32";"350,66";;;;"0,426090229852279";"0,426090229852279";21/07/2025;22/07/2025;S;N;S;S;VENDER;;"1,16";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;GENIL;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6257007;04437001010318;"CONJUNTO SOFA 3+2 PLAZAS GE02+GE04 GENIL T.OFERTA,#ACABADO EN TELA MORET NEUTRO 8";T.OFERTA;0;0;-1;0;-1;No;"699,41";669;"1410,5";;;;"0,426097128677774";"0,426097128677774";08/01/2026;12/01/2026;S;N;S;S;COLECCION;;"4,68";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;GENIL;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6363506;01137001012554;"SOFA 3PL.214 GE04 GENIL TELA OFERTA,#ACABADO EN TELA LYRA 8";TELA OFERTA;0;0;-1;0;-1;No;"366,39";"350,46";"741,23";;;;"0,427901461084953";"0,427901461084953";02/02/2026;;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;GENIL;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;04437001010256;"CONJUNTO SOFA 2 PLAZAS + SOFA 2 PLAZAS GENIL T.OFERTA,#ACABADO EN TELA LOTO GO C/ 04 ARENA";T.OFERTA;0;0;-1;0;-1;No;"700,35";"638,88";"1412,4";;;;"0,452672897196262";"0,452672897196262";28/03/2025;01/04/2025;S;N;S;S;VENDER;;"2,24";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;IRENE;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6294992;01137001011063;"CONJUNTO 3 PZ.+ 2PZ. IRENE TAP.TELA OFERTA,#ACABADO EN LOTO GO 02 CRUDO";TAP.TELA OFERTA;0;0;-2;0;-2;No;"476,1";"452,41";"960,77";;869;"960,77";"0,430231897332348";"0,370062025316456";02/02/2026;08/01/2026;S;N;S;S;COLECCION STOCK;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;IRENE;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6295495;01137001012033;"SOFA 2 PZ. IRENE TAP.TELA BOXER COLOR 2-5-6-7,#ACABADO EN LOTO GO 02 CRUDO";TAP.TELA BOXER COLOR 2-5-6-7;0;0;-1;0;-1;No;"216,66";"207,24";"438,05";;;;"0,427553019061751";"0,427553019061751";28/03/2025;11/04/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;MAXIMO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6250928;01137001010099;SOFA 3 PLAZAS FIJO 212 CM  MAXIMO GRUPO 5 (ASIENTOS 75);GRUPO 5;0;0;-1;0;-1;No;"470,58";"450,12";"950,32";;;;"0,426882313326038";"0,426882313326038";11/11/2025;12/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;MAXIMO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6260532;01137001012464;"SOFA 2 PLAZAS (2 RELAX ELECTRICOS) MAXIMO GRUPO 5,#ACABADO EN TELA MARINA 102";GRUPO 5;0;0;-1;0;-1;No;"643,08";"615,12";"1305,77";;;;"0,429995175260574";"0,429995175260574";19/12/2025;22/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;MAXIMO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;6247764;04437001010086;COMPOSICION CHAISELONGE DCHA(302)CM.COJIN 82 MAXIMO GRUPO 5;GRUPO 5;0;0;-1;0;-1;No;"958,41";"916,74";"1932,83";;;;"0,42609779442579";"0,42609779442579";10/02/2026;16/05/2025;S;N;S;S;COLECCION;8435676703320;"6,42";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;MAXIMO;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;6249402;01137001010094;COMPOSICION CHAISELONGE DCHA(302)CM.COJIN 82 MAXIMO GRUPO 6;GRUPO 6;0;0;-1;0;-1;No;"990,15";"947,1";"1995,78";;;;"0,425792923067673";"0,425792923067673";29/02/2024;01/03/2024;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NERON;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6315538;01137001010391;SOFA 2 PLAZAS DESLIZANTE NERON SERIE 5;SERIE 5;0;0;-1;0;-1;No;"422,97";"369,39";"856,31";;;;"0,47803727622006";"0,47803727622006";20/05/2025;27/05/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NERON;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6356937;01137001011944;CONJUNTO SOFA 3 PZ (218) + 2 PZ. (188) NERON SERIE 3;SERIE 3;0;0;-1;0;-1;No;"834,9";"798,6";"1692,59";;;;"0,429096237127716";"0,429096237127716";10/03/2025;18/03/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NERON;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6361318;01137001012369;"SOFA 3 PLAZAS 208 CM NERON SERIE 3 NERON03,#ACABADO EN TELA BROOKLYN MOSTAZA";SERIE 3 NERON03;0;0;-1;0;-1;No;"416,76";"398,64";"845,79";;;;"0,429699570815451";"0,429699570815451";11/11/2025;12/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NERON;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6368878;01137001010726;SOFA 3 PLAZAS 218 CM NERON SERIE 6 NERON04;SERIE 6 NERON04;0;0;-1;0;-1;No;"500,94";"479,16";"1013,05";;;;"0,427685109323331";"0,427685109323331";08/01/2026;09/01/2026;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NERON;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;01137001012341;"SOFA 3 PLAZAS 3 ASIENTOS 253 CM DESLIZANTES NERON SERIE 3 NERON05,#ACABADO EN LOIS 15 TURQUESA";SERIE 3 NERON05;0;0;-1;0;-1;No;"531,99";"508,86";"1075,77";;;;"0,427646615912323";"0,427646615912323";11/11/2025;14/11/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NERON;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;6389082;01137001011848;CHAISELONGUE 298 CM IZDA PATA ALTA NERON GRUPO 3;GRUPO 3;0;0;-1;0;-1;No;"836,97";"800,58";"1692,59";;;;"0,427680773252826";"0,427680773252826";12/08/2025;20/08/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NINGUNA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6365635;01137001010688;INCREMENTO PATA ALTA;;0;0;-1;0;-1;No;"55,2";"51,75";"113,95";;;;"0,450482667836771";"0,450482667836771";19/12/2025;02/02/2026;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NINGUNA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6400380;01137001010867;BATERIA PARA MECANISMO ELECTRICO;;0;1;1;0;2;No;69;"63,36";"145,32";;;;"0,472436003303055";"0,472436003303055";03/12/2025;09/12/2025;S;N;S;S;VENDER;;;69;"63,36";"145,32"
ALMACEN REPARACIONES;JUMASI CONFORT S L;NINGUNA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;04437001010214;ACCESORIO C INVENTARIABLE;4437INV;0;1;1;0;2;No;0;"72,6";0;;;;;;02/02/2026;10/07/2025;S;N;S;S;VENDER;;"2,45";0;"72,6";0
ALMACEN REPARACIONES;JUMASI CONFORT S L;NINGUNA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00099 - Acc Asientos; -;Asientos;;01137001011004;ACCESORIO MOBILIARIO C INVENTARIABLE;"""C""";0;6;6;0;12;No;0;"27,26";0;;;;;;10/02/2026;17/01/2026;S;N;S;S;VENDER;;;0;"163,56";0
ALMACEN REPARACIONES;JUMASI CONFORT S L;OLIMPIA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;6360898;01137001011073;"COMPOSICION 306 CM. COJIN 80 CHAIS.IZDA. OLIMPIA TELA PROMO BABEL,#ACABADO EN TELA  BABEL SAND";TELA PROMO BABEL;0;0;-1;0;-1;No;1035;990;"2089,86";;;;"0,426803709339382";"0,426803709339382";30/01/2025;31/01/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;OLIMPIA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00004 - Sofás; -;Asientos;;01137001011349;COMPOSICION 300 CM. COJIN 80 CHAIS.DCHA. OLIMPIA GRUPO 6;GRUPO 6-125;0;0;-1;0;-1;No;"1248,9";"1194,6";"2518,49";;;;"0,426058471544457";"0,426058471544457";19/12/2025;19/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;VALENTIN;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;6394554-54316;04437001010040;"CHAISELONGUE 274CM. IZDA. PATA ALTA NEGRA VALENTIN T.OFERTA,#ACABADO EN TELA TENZA 13";T.OFERTA;0;0;-1;0;-1;No;"673,44";"639,21";"1358,13";;;;"0,430508051512005";"0,430508051512005";02/02/2026;07/02/2026;S;N;S;S;VENDER;;"4,37";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;VICTORIA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;6394516-54359;04437001010028;"SILLON RELAX ELECTRICO VICTORIA T.OFERTA,#ACABADO EN TELA TENZA 12";T.OFERTA;0;0;-1;0;-1;No;"358,8";"339,84";"723,59";;659;"723,59";"0,431713539435316";"0,376014567526555";02/02/2026;07/02/2026;S;N;S;S;COLECCION STOCK;;"2,4";0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;VICTORIA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;;01137001011701;"SILLON RELAX POWER LIFE 2 MOTORES VICTORIA SERIE OFERTA,#ACABADO EN TELA TENZA 12";SERIE OFERTA;0;0;-1;0;-1;No;"496,8";"475,2";"1002,59";;;;"0,426493382140257";"0,426493382140257";27/12/2024;30/12/2024;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;VICTORIA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00002 - Butacas; -;Asientos;;01137001012461;"SILLON RELAX ELECTRICO VICTORIA GRUPO 2,#ACABADO EN TELA HOMERO ORO";GRUPO 2;0;0;-1;0;-1;No;"417,45";"399,3";"845,78";;;;"0,42874861074984";"0,42874861074984";19/12/2025;26/12/2025;S;N;S;S;VENDER;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;XENA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;6395357;01137001011624;"CHAISELONGUE 312 CM COJIN 80 CM RELAX ELEC. DRCHA.SIN ARCON XENA SERIE 2,#ACABADO EN TELA GALIA MAR";SERIE 2;0;0;-1;0;-1;No;"905,28";"831,28";"1825,29";;;;"0,448937538692482";"0,448937538692482";05/12/2025;12/12/2025;S;N;S;S;COLECCION;;;0;0;0
ALMACEN REPARACIONES;JUMASI CONFORT S L;XENA;00001 - Muebles;00057 - Asientos;00002 - Sofás;00008 - Chaise longues; -;Asientos;6395365;01137001011049;"CHAISELONGUE 312 CM COJIN 80 CM RELAX ELEC. IZDA. CON ARCÓN XENA SERIE 2,#ACABADO EN TELA GALIA MOSTAZA";SERIE 2;0;0;-1;0;-1;No;"974,28";"931,92";"1964,41";;;;"0,425973600215841";"0,425973600215841";12/03/2025;22/03/2025;S;N;S;S;VENDER;;;0;0;0
